"year","fips","total_population","state_name","abbr","pack_sales_per_capita","tax_per_pack","baseline_price_per_pack","total_cigarette_consumption","baseline_state_tax_revenue","baseline_num_smokers","baseline_prev","census_total_pop","baseline_avg_smoking_intensity","policy_prev","pct_increase_price_per_pack","pct_reduction_intensity","policy_smoking_intensity","policy_num_smokers","policy_total_cig_consumption","policy_state_tax_revenue","revenue_gain"
2048,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,76839.224001176,0.10487519534796,732673,289.868351607235,0.0993715953069604,0.161681487469685,-0.0323362974939369,280.495082355586,72806.8848483366,20421973.1615879,81687892.6463515,37141374.2463515
2049,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,76582.6629692871,0.104525024082076,732673,290.839445070388,0.099098294169819,0.161681487469685,-0.0323362974939369,281.43477425162,72606.6444842838,20434034.5996021,81736138.3984082,37189619.9984082
2050,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,76352.1520900104,0.10421040776719,732673,291.717503571378,0.0988571496051181,0.161681487469685,-0.0323362974939369,282.284439591705,72429.9643726307,20445851.9025752,81783407.6103009,37236889.2103009
2051,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,76143.3944729813,0.103925481726475,732673,292.517287338739,0.0986424675584935,0.161681487469685,-0.0323362974939369,283.058361313234,72272.6726334841,20457384.2833618,81829537.1334472,37283018.7334472
2052,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,75952.728803008,0.103665248757642,732673,293.251599396359,0.0984494351838953,0.161681487469685,-0.0323362974939369,283.768928437705,72131.2430244901,20468605.5399393,81874422.1597571,37327903.7597571
2053,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,75777.2677187588,0.103425768001221,732673,293.930618911537,0.0982742872627217,0.161681487469685,-0.0323362974939369,284.425990975836,72002.9168716401,20479500.984367,81918003.937468,37371485.5374681
2054,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,75614.8568617611,0.103204099047953,732673,294.561943570427,0.0981142420838513,0.161681487469685,-0.0323362974939369,285.036900932742,71885.6560903016,20490064.6334964,81960258.5339857,37413740.1339858
2055,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,75464.0202616091,0.102998227396955,732673,295.150710534449,0.0979674219252767,0.161681487469685,-0.0323362974939369,285.60662935306,71778.0849242583,20500296.8966351,82001187.5865405,37454669.1865405
2056,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,75323.7949262099,0.102806838693674,732673,295.70017312351,0.0978326312725188,0.161681487469685,-0.0323362974939369,286.138324356379,71679.3274523302,20510202.648202,82040810.5928078,37494292.1928078
2057,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,75193.2960165883,0.10262872525204,732673,296.213364487791,0.097708784938295,0.161681487469685,-0.0323362974939369,286.634921012033,71588.5885870954,20519789.435025,82079157.7401002,37532639.3401002
2058,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,75071.6264459632,0.102462662669381,732673,296.693441376714,0.097594786355918,0.161681487469685,-0.0323362974939369,287.099473991857,71505.0649037495,20529066.5216201,82116266.0864804,37569747.6864804
2059,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,74957.8927489822,0.102307431485782,732673,297.143614676954,0.0974895491883073,0.161681487469685,-0.0323362974939369,287.535090354336,71427.9604724447,20538045.0682703,82152180.2730814,37605661.8730814
2060,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,74851.2207961695,0.102161838632199,732673,297.567079909802,0.0973920083938792,0.161681487469685,-0.0323362974939369,287.944862289437,71356.4949659686,20546736.1164327,82186944.4657309,37640426.0657309
2061,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,74751.1693558585,0.102025281886815,732673,297.965361504467,0.0973016576910233,0.161681487469685,-0.0323362974939369,288.33026493197,71290.2974454551,20555150.349527,82220601.398108,37674082.998108
2062,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,74657.1050440954,0.101896896765809,732673,298.340783329926,0.0972177329047366,0.161681487469685,-0.0323362974939369,288.693547005595,71228.8080205121,20563297.2364222,82253188.9456889,37706670.5456889
2063,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,74568.6087980004,0.101776111304771,732673,298.694847054694,0.0971397424570215,0.161681487469685,-0.0323362974939369,289.036161620427,71171.6665252133,20571185.3085767,82284741.2343068,37738222.8343068
2064,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,74485.442402863,0.101662600372694,732673,299.028353480571,0.0970674235245937,0.161681487469685,-0.0323362974939369,289.358883683301,71118.6803960346,20578821.968426,82315287.8737041,37768769.4737041
2065,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,74407.5202672221,0.101556247148758,732673,299.341506342495,0.0970007053071486,0.161681487469685,-0.0323362974939369,289.661910341121,71069.7977595045,20586213.3865752,82344853.5463008,37798335.1463008
2066,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,74334.8263517046,0.101457029741378,732673,299.634240007736,0.0969396008462741,0.161681487469685,-0.0323362974939369,289.945178083476,71025.0281708422,20593364.4413787,82373457.7655148,37826939.3655148
2067,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,74267.1514989735,0.101364662678949,732673,299.90727731503,0.0968838712367892,0.161681487469685,-0.0323362974939369,290.209386375175,70984.196590672,20600280.1349137,82401120.5396548,37854602.1396548
2068,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,74204.0576289914,0.101278548041202,732673,300.162281035395,0.0968329688320323,0.161681487469685,-0.0323362974939369,290.456144219376,70946.9017730716,20606963.5333172,82427854.1332688,37881335.7332688
2069,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,74144.9000756375,0.101197805945678,732673,300.40176974112,0.0967860671716319,0.161681487469685,-0.0323362974939369,290.687888747066,70912.5381928411,20613416.0129726,82453664.0518905,37907145.6518905
2070,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,74088.8493578486,0.101121304262404,732673,300.629033829643,0.096742090209904,0.161681487469685,-0.0323362974939369,290.907803956413,70880.317460361,20619637.496127,82478549.984508,37932031.584508
2071,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,74035.0217557546,0.101047836832741,732673,300.847607953445,0.0966998839959801,0.161681487469685,-0.0323362974939369,291.119310202323,70849.3941069868,20625626.7406785,82502506.962714,37955988.562714
2072,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73982.915471202,0.100976718769768,732673,301.059495400258,0.0966587882975669,0.161681487469685,-0.0323362974939369,291.32434599362,70819.2843983432,20631381.7110835,82525526.8443341,37979008.4443341
2073,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73932.4798683319,0.100907880962355,732673,301.264873566624,0.0966187293574702,0.161681487469685,-0.0323362974939369,291.523082990501,70789.9342945258,20636899.8902351,82547599.5609405,38001081.1609406
2074,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73884.0613494286,0.100841796202984,732673,301.462301790104,0.0965801514696164,0.161681487469685,-0.0323362974939369,291.714127116212,70761.6693176983,20642178.5982984,82568714.3931936,38022195.9931936
2075,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73838.3499839255,0.10077940634352,732673,301.648929111347,0.0965439495872045,0.161681487469685,-0.0323362974939369,291.894719600875,70735.1451759059,20647215.3670483,82588861.468193,38042343.068193
2076,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73796.239407256,0.100721931076013,732673,301.821059974094,0.0965112879476249,0.161681487469685,-0.0323362974939369,292.061284388836,70711.2148744502,20652008.2369269,82608032.9477076,38061514.5477076
2077,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73758.395779861,0.100670279619777,732673,301.975916971902,0.0964830372293457,0.161681487469685,-0.0323362974939369,292.211133884694,70690.5163359364,20656555.9334185,82626223.7336739,38079705.3336739
2078,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73725.1664771018,0.100624926095409,732673,302.112023130091,0.096459655857996,0.161681487469685,-0.0323362974939369,292.342838873661,70673.3854364455,20660858.131303,82643432.5252118,38096914.1252118
2079,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73696.5833695145,0.100585914001901,732673,302.229196818012,0.0964411949307505,0.161681487469685,-0.0323362974939369,292.456223598351,70659.8596134977,20664915.7025532,82659662.8102127,38113144.4102127
2080,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73672.3625796806,0.100552855884795,732673,302.328558771415,0.0964272981654832,0.161681487469685,-0.0323362974939369,292.55237255407,70649.6778287991,20668730.8689958,82674923.4759833,38128405.0759833
2081,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73651.9738212859,0.100525027974671,732673,302.412251082983,0.0964172931805899,0.161681487469685,-0.0323362974939369,292.633358566152,70642.3474465023,20672307.390267,82689229.5610682,38142711.1610682
2082,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73634.9214655589,0.100501753804984,732673,302.482283632472,0.0964105582689013,0.161681487469685,-0.0323362974939369,292.701126522287,70637.4129585507,20675650.3475878,82702601.3903512,38156082.9903512
2083,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73620.8179865039,0.100482504454926,732673,302.540229912728,0.0964066187631881,0.161681487469685,-0.0323362974939369,292.757199034386,70634.5265890813,20678766.1593393,82715064.6373573,38168546.2373573
2084,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73609.3802579558,0.100466893495401,732673,302.587239859184,0.0964051412679988,0.161681487469685,-0.0323362974939369,292.802688853229,70633.4440682485,20681662.3461473,82726649.3845891,38180130.9845891
2085,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73600.4270585776,0.100454673583683,732673,302.624048394081,0.0964059297477867,0.161681487469685,-0.0323362974939369,292.83830713639,70634.0217661001,20684347.3602197,82737389.4408788,38190871.0408788
2086,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73593.8584708821,0.100445708345854,732673,302.651058971348,0.0964088974830678,0.161681487469685,-0.0323362974939369,292.864444291596,70636.1961456117,20686830.3310567,82747321.3242269,38200802.9242269
2087,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73589.5859701859,0.100439876957641,732673,302.668630436701,0.0964139746673779,0.161681487469685,-0.0323362974939369,292.881447560817,70639.9160614718,20689120.8716585,82756483.4866339,38209965.0866339
2088,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73587.5149031916,0.100437050230037,732673,302.677148824793,0.0964210845762804,0.161681487469685,-0.0323362974939369,292.889690495778,70645.1252997571,20691228.8840813,82764915.5363252,38218397.1363252
2089,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73587.5427397881,0.100437088223243,732673,302.677034328489,0.0964301406690919,0.161681487469685,-0.0323362974939369,292.889579701861,70651.7604544456,20693164.4246991,82772657.6987964,38226139.2987964
2090,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73589.4508003,0.100439692468946,732673,302.66918638166,0.0964409092402476,0.161681487469685,-0.0323362974939369,292.881985528575,70659.6502957799,20694938.6753828,82779754.7015311,38233236.3015311
2091,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73591.2162786118,0.100442102109143,732673,302.661925244921,0.0964507815103552,0.161681487469685,-0.0323362974939369,292.874959190113,70666.8834415365,20696560.6040325,82786242.41613,38239724.01613
2092,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73592.8326528736,0.100444308242386,732673,302.655277655361,0.0964597942456921,0.161681487469685,-0.0323362974939369,292.868526558987,70673.4868293739,20698039.9545047,82792159.818019,38245641.418019
2093,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73594.2967862994,0.100446306587385,732673,302.649256431872,0.0964679875383672,0.161681487469685,-0.0323362974939369,292.862700039572,70679.4898336981,20699386.2301163,82797544.9204652,38251026.5204652
2094,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73595.6072176121,0.100448095149694,732673,302.643867508845,0.0964754023040344,0.161681487469685,-0.0323362974939369,292.857485374363,70684.9224323038,20700608.6374064,82802434.5496257,38255916.1496257
2095,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73596.763989348,0.10044967398737,732673,302.639110643828,0.0964820799090047,0.161681487469685,-0.0323362974939369,292.852882328749,70689.8149331702,20701716.0544647,82806864.2178589,38260345.8178589
2096,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73597.7681743463,0.100451044564692,732673,302.634981365694,0.0964880616026486,0.161681487469685,-0.0323362974939369,292.848886576181,70694.1975585974,20702717.0424318,82810868.1697273,38264349.7697273
2097,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73598.621998337,0.100452209919482,732673,302.631470471054,0.0964933887677861,0.161681487469685,-0.0323362974939369,292.845489210875,70698.1006286601,20703619.8648796,82814479.4595185,38267961.0595185
2098,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73599.3284379465,0.100453174114437,732673,302.628565677459,0.096498102233393,0.161681487469685,-0.0323362974939369,292.84267834755,70701.5540576467,20704432.4535753,82817729.8143013,38271211.4143013
2099,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73599.8933147507,0.100453945095221,732673,302.626243012992,0.0965022449487465,0.161681487469685,-0.0323362974939369,292.840430789451,70704.589313333,20705162.3933076,82820649.5732306,38274131.1732306
2100,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73600.325340749,0.100454534752542,732673,302.624466629475,0.0965058617927049,0.161681487469685,-0.0323362974939369,292.8387118476,70707.2392772465,20705816.8682489,82823267.4729956,38276749.0729956
2025,"04",7276316,"Arizona","AZ",20.7,2,10.69,150619741.2,301239482.4,736690.40486081,0.101244971337255,7276316,204.454598846659,0.101244971337255,0,0,204.454598846659,736690.40486081,150619741.2,301239482.4,0
2026,"04",7276316,"Arizona","AZ",20.7,2,10.69,150619741.2,301239482.4,722443.42371404,0.099286977601583,7276316,208.486555840833,0.0976530118943787,0.187090739008419,-0.0374181478016838,200.685375079717,710554.172895258,142597830.701943,570391322.807772,269151840.407772
2027,"04",7276316,"Arizona","AZ",20.7,2,10.69,150619741.2,301239482.4,709059.953414849,0.0974476580476781,7276316,212.421728902629,0.0946017975647078,0.187090739008419,-0.0374181478016838,204.473301254262,688352.573248844,140749723.079057,562998892.316228,261759409.916228
2028,"04",7276316,"Arizona","AZ",20.7,2,10.69,150619741.2,301239482.4,696485.214249107,0.0957194841797837,7276316,216.25691130053,0.0919817517545665,0.187090739008419,-0.0374181478016838,208.164978230352,669288.291999781,139322382.733963,557289530.935854,256050048.535854
2029,"04",7276316,"Arizona","AZ",20.7,2,10.69,150619741.2,301239482.4,684674.611876299,0.0940963273002847,7276316,219.987332066013,0.0897099807558296,0.187090739008419,-0.0374181478016838,211.755813560269,652758.168333335,138225336.993536,552901347.974146,251661865.574146
2030,"04",7276316,"Arizona","AZ",20.7,2,10.69,150619741.2,301239482.4,673589.951591006,0.092572938227395,7276316,223.6074645179,0.0877230345641558,0.187090739008419,-0.0374181478016838,215.24048736101,638300.51996772,137388115.000638,549552460.002552,248312977.602552
2031,"04",7276316,"Arizona","AZ",20.7,2,10.69,150619741.2,301239482.4,663197.60845567,0.091144695812506,7276316,227.111405830812,0.0859719183902771,0.187090739008419,-0.0374181478016838,218.613317679987,625558.845333868,136755494.582499,547021978.329995,245782495.929995
2032,"04",7276316,"Arizona","AZ",20.7,2,10.69,150619741.2,301239482.4,653467.272225178,0.0898074344524314,7276316,230.493167143799,0.0844184656725439,0.187090739008419,-0.0374181478016838,221.868539748334,614255.432468582,136283955.834286,545135823.337142,243896340.937142
2033,"04",7276316,"Arizona","AZ",20.7,2,10.69,150619741.2,301239482.4,644370.993365593,0.0885573129816782,7276316,233.746929565068,0.0830327517288567,0.187090739008419,-0.0374181478016838,225.000552406412,604172.539928708,135939155.232744,543756620.930978,242517138.530978
2034,"04",7276316,"Arizona","AZ",20.7,2,10.69,150619741.2,301239482.4,635882.401243358,0.0873907072264808,7276316,236.867290092459,0.0817911114410713,0.187090739008419,-0.0374181478016838,228.004154822395,595137.97283645,135693930.499288,542775721.997154,241536239.597154
2035,"04",7276316,"Arizona","AZ",20.7,2,10.69,150619741.2,301239482.4,627976.149382901,0.0863041337653424,7276316,239.849461397556,0.0806746522675578,0.187090739008419,-0.0374181478016838,230.874738800828,587014.263088867,135526764.663003,542107058.652011,240867576.252011
2036,"04",7276316,"Arizona","AZ",20.7,2,10.69,150619741.2,301239482.4,620627.5453714,0.0852941990660383,7276316,242.689423509015,0.0796681336205402,0.187090739008419,-0.0374181478016838,233.608434790249,579690.515353274,135420593.954431,541682375.817726,240442893.417726
2037,"04",7276316,"Arizona","AZ",20.7,2,10.69,150619741.2,301239482.4,613812.304967997,0.0843575656923087,7276316,245.384036750213,0.0787591155702576,0.187090739008419,-0.0374181478016838,236.20222059492,573076.212769715,135361874.026333,541447496.105334,240208013.705334
