"year","fips","total_population","state_name","abbr","pack_sales_per_capita","tax_per_pack","baseline_price_per_pack","total_cigarette_consumption","baseline_state_tax_revenue","baseline_num_smokers","baseline_prev","census_total_pop","baseline_avg_smoking_intensity","policy_prev","pct_increase_price_per_pack","pct_reduction_intensity","policy_smoking_intensity","policy_num_smokers","policy_total_cig_consumption","policy_state_tax_revenue","revenue_gain"
2052,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,75952.728803008,0.103665248757642,732673,293.251599396359,0.0961489670613148,0.242522231204527,-0.0485044462409054,279.027592958379,70445.7521437147,19656308.6548033,98281543.2740163,53735024.8740163
2053,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,75777.2677187588,0.103425768001221,732673,293.930618911537,0.0959997015631319,0.242522231204527,-0.0485044462409054,279.673677007986,70336.3893433646,19671236.6351241,98356183.1756205,53809664.7756205
2054,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,75614.8568617611,0.103204099047953,732673,294.561943570427,0.0958644555672409,0.242522231204527,-0.0485044462409054,280.274379613899,70237.2982538171,19685715.193845,98428575.9692249,53882057.5692249
2055,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,75464.0202616091,0.102998227396955,732673,295.150710534449,0.0957414067097671,0.242522231204527,-0.0485044462409054,280.834588762366,70147.1436782652,19699744.2477402,98498721.238701,53952202.838701
2056,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,75323.7949262099,0.102806838693674,732673,295.70017312351,0.0956294065113987,0.242522231204527,-0.0485044462409054,281.357399972814,70065.084156926,19713329.9072691,98566649.5363455,54020131.1363455
2057,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,75193.2960165883,0.10262872525204,732673,296.213364487791,0.0955274183427684,0.242522231204527,-0.0485044462409054,281.845699274155,69990.3601794511,19726482.0072274,98632410.0361369,54085891.6361369
2058,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,75071.6264459632,0.102462662669381,732673,296.693441376714,0.0954343966555181,0.242522231204527,-0.0485044462409054,282.302490299428,69922.2057007884,19739212.7965615,98696063.9828073,54149545.5828073
2059,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,74957.8927489822,0.102307431485782,732673,297.143614676954,0.0953493085752396,0.242522231204527,-0.0485044462409054,282.730828193027,69859.8639617465,19751537.1953568,98757685.9767841,54211167.5767841
2060,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,74851.2207961695,0.102161838632199,732673,297.567079909802,0.0952711406345514,0.242522231204527,-0.0485044462409054,283.133753479254,69802.5924221387,19763469.9950626,98817349.9753132,54270831.5753132
2061,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,74751.1693558585,0.102025281886815,732673,297.965361504467,0.0951994242290739,0.242522231204527,-0.0485044462409054,283.512716645721,69750.0477481883,19775025.5232576,98875127.6162881,54328609.2162881
2062,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,74657.1050440954,0.101896896765809,732673,298.340783329926,0.0951334353292734,0.242522231204527,-0.0485044462409054,283.86992884343,69701.6994630047,19786216.4668293,98931082.3341465,54384563.9341465
2063,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,74568.6087980004,0.101776111304771,732673,298.694847054694,0.0950727140995201,0.242522231204527,-0.0485044462409054,284.206818903294,69657.2106574377,19797054.254627,98985271.2731349,54438752.8731349
2064,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,74485.442402863,0.101662600372694,732673,299.028353480571,0.0950170218752428,0.242522231204527,-0.0485044462409054,284.524148784666,69616.4064683997,19807548.7918687,99037743.9593437,54491225.5593437
2065,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,74407.5202672221,0.101556247148758,732673,299.341506342495,0.0949663052167812,0.242522231204527,-0.0485044462409054,284.822112340434,69579.2477420947,19817708.3169618,99088541.584809,54542023.184809
2066,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,74334.8263517046,0.101457029741378,732673,299.634240007736,0.0949205900348279,0.242522231204527,-0.0485044462409054,285.100647121346,69545.7534625874,19827539.3167253,99137696.5836263,54591178.1836263
2067,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,74267.1514989735,0.101364662678949,732673,299.90727731503,0.0948796557376095,0.242522231204527,-0.0485044462409054,285.360440905247,69515.7620082416,19837048.496536,99185242.4826801,54638724.0826801
2068,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,74204.0576289914,0.101278548041202,732673,300.162281035395,0.0948429751296571,0.242522231204527,-0.0485044462409054,285.603075811367,69488.8871171713,19846239.895373,99231199.4768648,54684681.0768648
2069,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,74144.9000756375,0.101197805945678,732673,300.40176974112,0.0948097440906767,0.242522231204527,-0.0485044462409054,285.830948250039,69464.5396321484,19855115.2328094,99275576.1640468,54729057.7640468
2070,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,74088.8493578486,0.101121304262404,732673,300.629033829643,0.094778910562151,0.242522231204527,-0.0485044462409054,286.047189019798,69441.9487383029,19863674.2366484,99318371.1832421,54771852.7832421
2071,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,74035.0217557546,0.101047836832741,732673,300.847607953445,0.0947493432358224,0.242522231204527,-0.0485044462409054,286.255161326762,69420.2855566197,19871915.0413601,99359575.2068003,54813056.8068003
2072,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73982.915471202,0.100976718769768,732673,301.059495400258,0.0947203924528587,0.242522231204527,-0.0485044462409054,286.456771290302,69399.0740996134,19879834.6971116,99399173.4855582,54852655.0855582
2073,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73932.4798683319,0.100907880962355,732673,301.264873566624,0.0946919820514508,0.242522231204527,-0.0485044462409054,286.652187702439,69378.2585655826,19887429.5968097,99437147.9840486,54890629.5840487
2074,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73884.0613494286,0.100841796202984,732673,301.462301790104,0.0946645432679869,0.242522231204527,-0.0485044462409054,286.840039779266,69358.1549097857,19894695.9133395,99473479.5666973,54926961.1666973
2075,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73838.3499839255,0.10077940634352,732673,301.648929111347,0.0946389496714136,0.242522231204527,-0.0485044462409054,287.017614845639,69339.4031726036,19901630.1134208,99508150.5671042,54961632.1671042
2076,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73796.239407256,0.100721931076013,732673,301.821059974094,0.0946163401179818,0.242522231204527,-0.0485044462409054,287.181396596207,69322.837763262,19908229.3648659,99541146.8243295,54994628.4243295
2077,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73758.395779861,0.100670279619777,732673,301.975916971902,0.0945975673199509,0.242522231204527,-0.0485044462409054,287.32874234109,69309.0834410104,19914491.7779192,99572458.8895961,55025940.4895961
2078,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73725.1664771018,0.100624926095409,732673,302.112023130091,0.0945830817892849,0.242522231204527,-0.0485044462409054,287.458246745446,69298.4702838008,19920416.7699228,99602083.849614,55055565.449614
2079,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73696.5833695145,0.100585914001901,732673,302.229196818012,0.0945729369326217,0.242522231204527,-0.0485044462409054,287.56973698852,69291.0374212348,19926005.4068862,99630027.034431,55083508.634431
2080,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73672.3625796806,0.100552855884795,732673,302.328558771415,0.0945667891240869,0.242522231204527,-0.0485044462409054,287.664279445397,69286.5330879121,19931260.6160039,99656303.0800194,55109784.6800194
2081,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73651.9738212859,0.100525027974671,732673,302.412251082983,0.0945639874601955,0.242522231204527,-0.0485044462409054,287.743912307737,69284.4803844238,19936187.4480228,99680937.2401139,55134418.8401139
2082,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73634.9214655589,0.100501753804984,732673,302.482283632472,0.0945639329938362,0.242522231204527,-0.0485044462409054,287.810547967195,69284.440478393,19940792.7796868,99703963.8984338,55157445.4984338
2083,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73620.8179865039,0.100482504454926,732673,302.540229912728,0.0945661733578475,0.242522231204527,-0.0485044462409054,287.865683595215,69286.0819326142,19945085.3391661,99725426.6958304,55178908.2958304
2084,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73609.3802579558,0.100466893495401,732673,302.587239859184,0.0945703967255589,0.242522231204527,-0.0485044462409054,287.910413350251,69289.1762801054,19949075.3835035,99745376.9175177,55198858.5175177
2085,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73600.4270585776,0.100454673583683,732673,302.624048394081,0.0945764277202442,0.242522231204527,-0.0485044462409054,287.945436507545,69293.5950270745,19952774.467248,99763872.3362401,55217353.9362401
2086,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73593.8584708821,0.100445708345854,732673,302.651058971348,0.0945841994642337,0.242522231204527,-0.0485044462409054,287.971136951719,69299.2891740585,19956195.0933996,99780975.466998,55234457.066998
2087,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73589.5859701859,0.100439876957641,732673,302.668630436701,0.0945936625853386,0.242522231204527,-0.0485044462409054,287.987856122875,69306.2225473878,19959350.4473971,99796752.2369854,55250233.8369854
2088,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73587.5149031916,0.100437050230037,732673,302.677148824793,0.0946047614647829,0.242522231204527,-0.0485044462409054,287.99596133127,69314.3543966869,19962254.1285302,99811270.642651,55264752.242651
2089,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73587.5427397881,0.100437088223243,732673,302.677034328489,0.0946174311332812,0.242522231204527,-0.0485044462409054,287.995852388546,69323.6371207146,19964919.9632545,99824599.8162723,55278081.4162723
2090,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73589.4508003,0.100439692468946,732673,302.66918638166,0.0946314643929205,0.242522231204527,-0.0485044462409054,287.988385102032,69333.9189111543,19967363.3400186,99836816.7000929,55290298.3000929
2091,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73591.2162786118,0.100442102109143,732673,302.661925244921,0.0946443191314278,0.242522231204527,-0.0485044462409054,287.98147616271,69343.3372309806,19969596.6178264,99847983.0891319,55301464.6891319
2092,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73592.8326528736,0.100444308242386,732673,302.655277655361,0.0946560504668154,0.242522231204527,-0.0485044462409054,287.9751510108,69351.9324636731,19971633.2241171,99858166.1205854,55311647.7205854
2093,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73594.2967862994,0.100446306587385,732673,302.649256431872,0.0946667163474432,0.242522231204527,-0.0485044462409054,287.969421843422,69359.7470664303,19973486.2619259,99867431.3096295,55320912.9096295
2094,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73595.6072176121,0.100448095149694,732673,302.643867508845,0.0946763749744406,0.242522231204527,-0.0485044462409054,287.964294307123,69366.8236816483,19975168.4298125,99875842.1490623,55329323.7490623
2095,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73596.763989348,0.10044967398737,732673,302.639110643828,0.0946850843658707,0.242522231204527,-0.0485044462409054,287.959768171209,69373.2048175956,19976691.9765686,99883459.8828431,55336941.4828431
2096,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73597.7681743463,0.100451044564692,732673,302.634981365694,0.0946929018192702,0.242522231204527,-0.0485044462409054,287.955839181425,69378.9324546301,19978068.7164844,99890343.582422,55343825.182422
2097,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73598.621998337,0.100452209919482,732673,302.631470471054,0.0946998841957274,0.242522231204527,-0.0485044462409054,287.952498580785,69384.0482533362,19979310.0561979,99896550.2809895,55350031.8809895
2098,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73599.3284379465,0.100453174114437,732673,302.628565677459,0.0947060871733559,0.242522231204527,-0.0485044462409054,287.949734682595,69388.5930075642,19980426.9465266,99902134.7326332,55355616.3326332
2099,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73599.8933147507,0.100453945095221,732673,302.626243012992,0.0947115678444449,0.242522231204527,-0.0485044462409054,287.947524677681,69392.608547293,19981429.8621203,99907149.3106015,55360630.9106015
2100,"02",732673,"Alaska","AK",30.4,2,12.37,22273259.2,44546518.4,73600.325340749,0.100454534752542,732673,302.624466629475,0.0947163844191292,0.242522231204527,-0.0485044462409054,287.945834456663,69396.1375215166,19982328.7267024,99911643.6335122,55365125.2335122
2025,"04",7276316,"Arizona","AZ",20.7,2,10.69,150619741.2,301239482.4,736690.40486081,0.101244971337255,7276316,204.454598846659,0.101244971337255,0,0,204.454598846659,736690.40486081,150619741.2,301239482.4,0
2026,"04",7276316,"Arizona","AZ",20.7,2,10.69,150619741.2,301239482.4,722443.42371404,0.099286977601583,7276316,208.486555840833,0.0969381518974767,0.280636108512629,-0.0561272217025257,196.784784699159,705352.62566204,138802664.577891,694013322.889454,392773840.489454
2027,"04",7276316,"Arizona","AZ",20.7,2,10.69,150619741.2,301239482.4,709059.953414849,0.0974476580476781,7276316,212.421728902629,0.0933685662951917,0.280636108512629,-0.0561272217025257,200.499087430078,679379.192830764,136214908.181551,681074540.907755,379835058.507755
2028,"04",7276316,"Arizona","AZ",20.7,2,10.69,150619741.2,301239482.4,696485.214249107,0.0957194841797837,7276316,216.25691130053,0.0903738006739149,0.280636108512629,-0.0561272217025257,204.119011695262,657588.331824418,134226280.394336,671131401.971681,369891919.571681
2029,"04",7276316,"Arizona","AZ",20.7,2,10.69,150619741.2,301239482.4,684674.611876299,0.0940963273002847,7276316,219.987332066013,0.0878333185910173,0.280636108512629,-0.0561272217025257,207.640054307397,639102.981396917,132703377.765275,663516888.826375,362277406.426375
2030,"04",7276316,"Arizona","AZ",20.7,2,10.69,150619741.2,301239482.4,673589.951591006,0.092572938227395,7276316,223.6074645179,0.0856564032609904,0.280636108512629,-0.0561272217025257,211.056998782564,623263.057550397,131544030.378632,657720151.893157,356480669.493157
2031,"04",7276316,"Arizona","AZ",20.7,2,10.69,150619741.2,301239482.4,663197.60845567,0.091144695812506,7276316,227.111405830812,0.0837740422201045,0.280636108512629,-0.0561272217025257,214.364273604574,609566.403790822,130669259.362372,653346296.81186,352106814.41186
2032,"04",7276316,"Arizona","AZ",20.7,2,10.69,150619741.2,301239482.4,653467.272225178,0.0898074344524314,7276316,230.493167143799,0.0821331969808035,0.280636108512629,-0.0561272217025257,217.556226050601,597627.095322572,130017495.443962,650087477.219808,348847994.819808
2033,"04",7276316,"Arizona","AZ",20.7,2,10.69,150619741.2,301239482.4,644370.993365593,0.0885573129816782,7276316,233.746929565068,0.0806928196267803,0.280636108512629,-0.0561272217025257,220.627363827085,587146.454535456,129540574.444577,647702872.222884,346463389.822884
2034,"04",7276316,"Arizona","AZ",20.7,2,10.69,150619741.2,301239482.4,635882.401243358,0.0873907072264808,7276316,236.867290092459,0.0794208717966251,0.280636108512629,-0.0561272217025257,223.572587187363,577891.360187732,129200666.510396,646003332.551978,344763850.151978
2035,"04",7276316,"Arizona","AZ",20.7,2,10.69,150619741.2,301239482.4,627976.149382901,0.0863041337653424,7276316,239.849461397556,0.0782921263819705,0.280636108512629,-0.0561272217025257,226.387377502464,569678.251867154,128967965.460393,644839827.301966,343600344.901966
2036,"04",7276316,"Arizona","AZ",20.7,2,10.69,150619741.2,301239482.4,620627.5453714,0.0852941990660383,7276316,242.689423509015,0.0772865348464273,0.280636108512629,-0.0561272217025257,229.067940430866,562361.250087617,128818933.335698,644094666.678488,342855184.278488
2037,"04",7276316,"Arizona","AZ",20.7,2,10.69,150619741.2,301239482.4,613812.304967997,0.0843575656923087,7276316,245.384036750213,0.076388000142188,0.280636108512629,-0.0561272217025257,231.611312517273,555823.227642605,128734947.281891,643674736.409455,342435254.009455
2038,"04",7276316,"Arizona","AZ",20.7,2,10.69,150619741.2,301239482.4,607506.408106331,0.0834909325139715,7276316,247.931115112842,0.0755834550433198,0.280636108512629,-0.0561272217025257,234.015430447949,549969.103266988,128701256.434097,643506282.170485,342266799.770485
